,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,open-close,low-high,target,day,month,year,is_quarter_end
18,2019-01-29 05:00:00+00:00,26.795502383344107,26.94063698590982,26.614083265066498,26.65943717956543,51451900,0.0,0.0,0.1360652037786778,-0.32655372084332157,0,29,1,2019,0
19,2019-01-30 05:00:00+00:00,26.68664798169881,26.732001891805133,26.260315344220736,26.369165420532227,66475800,0.0,0.0,0.3174825611665817,-0.47168654758439743,0,30,1,2019,0
20,2019-01-31 05:00:00+00:00,26.078901377210254,26.160539815584983,25.380439951178065,25.824914932250977,100201200,0.0,0.0,0.2539864449592777,-0.7800998644069175,0,31,1,2019,0
21,2019-02-01 05:00:00+00:00,25.94283414868264,26.16053604290619,25.679776611824472,25.74327278137207,64244100,0.0,0.0,0.19956136731056873,-0.4807594310817187,1,1,2,2019,0
22,2019-02-04 05:00:00+00:00,25.82490791918537,26.27845390692749,25.77955401246742,26.196815490722656,55195900,0.0,0.0,-0.37190757153728526,-0.4988998944600702,0,4,2,2019,0
23,2019-02-05 05:00:00+00:00,26.169607697312813,26.19681935329954,25.915621283877694,26.106111526489254,46622600,0.0,0.0,0.06349617082355863,-0.2811980694218441,0,5,2,2019,0
24,2019-02-06 05:00:00+00:00,26.00632973619836,26.21496049722575,25.888408528269213,26.060754776000977,35606900,0.0,0.0,-0.05442503980261648,-0.3265519689565366,0,6,2,2019,0
25,2019-02-07 05:00:00+00:00,25.88840633089901,25.979114146157286,25.30786627843011,25.61627769470215,62289200,0.0,0.0,0.2721286361968609,-0.6712478677271747,1,7,2,2019,0
26,2019-02-08 05:00:00+00:00,25.53464417988814,25.688849917633952,25.27158835087529,25.66163825988769,50031300,0.0,0.0,-0.1269940799995517,-0.4172615667586612,1,8,2,2019,0
27,2019-02-11 05:00:00+00:00,25.706986855181466,25.81583692391781,25.58906392888632,25.770483016967773,47724400,0.0,0.0,-0.06349616178630768,-0.22677299503149229,1,11,2,2019,0
28,2019-02-12 05:00:00+00:00,25.960975116564484,26.178676999977384,25.92469060425861,26.024471282958984,49178100,0.0,0.0,-0.06349616639450062,-0.2539863957187727,1,12,2,2019,0
29,2019-02-13 05:00:00+00:00,26.187748351390148,26.296598428954518,25.997258120441327,26.03354263305664,48951200,0.0,0.0,0.1542057183335075,-0.29934030851319093,0,13,2,2019,0
30,2019-02-14 05:00:00+00:00,25.725134381128893,25.96097855190328,25.498361339631327,25.75234603881836,47756600,0.0,0.0,-0.02721165768946676,-0.4626172122719545,1,14,2,2019,0
31,2019-02-15 05:00:00+00:00,26.087966364661327,26.58686627713823,26.006327945508275,26.40544891357422,65867000,0.0,0.0,-0.31748254891289207,-0.5805383316299562,1,15,2,2019,0
32,2019-02-19 05:00:00+00:00,26.24217802377954,26.54151838514755,26.078901148462247,26.4235954284668,40841300,0.0,0.0,-0.18141740468725942,-0.4626172366853041,1,19,2,2019,0
33,2019-02-20 05:00:00+00:00,26.39638368613877,26.713866306017117,26.31474524873745,26.67758178710937,42806300,0.0,0.0,-0.2811981009706024,-0.3991210572796682,0,20,2,2019,0
34,2019-02-21 05:00:00+00:00,26.60501409622745,26.713865921241712,26.405454435532533,26.5687313079834,42754100,0.0,0.0,0.03628278824405129,-0.3084114857091791,0,21,2,2019,0
35,2019-02-22 05:00:00+00:00,26.351025291633444,26.550586664548813,26.26938686273914,26.37823867797852,47887800,0.0,0.0,-0.027213386345074753,-0.28119980180967374,1,22,2,2019,0
36,2019-02-25 05:00:00+00:00,26.414523228811987,26.840855901282293,26.414523228811987,26.550586700439453,61227400,0.0,0.0,-0.13606347162746601,-0.4263326724703056,1,25,2,2019,0
37,2019-02-26 05:00:00+00:00,26.323815999307097,26.87714106355152,26.269389221729437,26.5687313079834,53153200,0.0,0.0,-0.24491530867630118,-0.6077518418220826,1,26,2,2019,0
38,2019-02-27 05:00:00+00:00,26.57779786080023,26.91342269935085,26.496159433318752,26.78643035888672,48128600,0.0,0.0,-0.20863249808648732,-0.41726326603209785,0,27,2,2019,0
39,2019-02-28 05:00:00+00:00,26.89583659505473,26.94142206318551,26.4490923992714,26.51291275024414,62358100,0.15,0.0,0.3829238448105876,-0.49232966391410926,1,28,2,2019,0
40,2019-03-01 05:00:00+00:00,26.74084344904445,27.03259461731228,26.631435891456952,26.72260856628418,45771500,0.0,0.0,0.01823488276027163,-0.4011587258553284,0,1,3,2019,1
41,2019-03-04 05:00:00+00:00,26.74084147589668,26.932304252803657,26.230276969101418,26.46732521057129,56893200,0.0,0.0,0.27351626532539086,-0.7020272837022397,1,4,3,2019,1
42,2019-03-05 05:00:00+00:00,26.45820984069238,26.613202866900814,26.16645867111748,26.51291275024414,39932500,0.0,0.0,-0.054702909551760825,-0.44674419578333513,0,5,3,2019,1
43,2019-03-06 05:00:00+00:00,26.44909091791825,26.585849053625207,26.25762813674928,26.294097900390625,41672000,0.0,0.0,0.15499301752762662,-0.328220916875928,0,6,3,2019,1
44,2019-03-07 05:00:00+00:00,26.139108801260956,26.184694273672108,25.76530236277172,26.02970123291016,53908600,0.0,0.0,0.10940756835079668,-0.4193919109003872,1,7,3,2019,1
45,2019-03-08 05:00:00+00:00,25.58295186911559,26.139103563761783,25.53736640583841,26.120868682861328,40860700,0.0,0.0,-0.5379168137457384,-0.6017371579233739,1,8,3,2019,1
46,2019-03-11 04:00:00+00:00,26.166453920237828,26.494673056929823,26.166453920237828,26.38526725769043,40709300,0.0,0.0,-0.21881333745260179,-0.3282191366919953,0,11,3,2019,1
47,2019-03-12 04:00:00+00:00,26.43997015731013,26.54937769552334,26.3396800588625,26.38526725769043,34450000,0.0,0.0,0.05470289961969854,-0.20969763666084162,1,12,3,2019,1
48,2019-03-13 04:00:00+00:00,26.485561098987645,26.90495472013909,26.42174074639321,26.704376220703125,54683300,0.0,0.0,-0.21881512171547968,-0.48321397374588315,1,13,3,2019,1
49,2019-03-14 04:00:00+00:00,26.72261112212033,27.023479760544337,26.65879076532953,26.8593692779541,45219100,0.0,0.0,-0.13675815583377116,-0.3646889952148058,0,14,3,2019,1
50,2019-03-15 04:00:00+00:00,26.84113388167184,26.996126909013043,26.67702341284302,26.713491439819336,82346200,0.0,0.0,0.12764244185250462,-0.31910349617002254,1,15,3,2019,1
51,2019-03-18 04:00:00+00:00,26.786425252366342,27.315224607251185,26.74083979067627,27.187583923339844,58568600,0.0,0.0,-0.40115867097350133,-0.5743848165749164,0,18,3,2019,1
52,2019-03-19 04:00:00+00:00,27.360813684838146,27.479336936747256,26.932304403044867,27.0325927734375,55455100,0.0,0.0,0.3282209114006456,-0.5470325337023887,0,19,3,2019,1
53,2019-03-20 04:00:00+00:00,27.005241602549205,27.04170962581468,26.075283533131014,26.111751556396484,81689900,0.0,0.0,0.8934900461527207,-0.9664260926836654,0,20,3,2019,1
54,2019-03-21 04:00:00+00:00,25.93852945567232,26.075287607491266,25.564723029179227,25.692363739013672,77444400,0.0,0.0,0.2461657166586484,-0.5105645783120387,0,21,3,2019,1
55,2019-03-22 04:00:00+00:00,25.44619524413804,25.592070822014776,24.352126671088467,24.62564468383789,118851600,0.0,0.0,0.8205505603001484,-1.2399441509263092,0,22,3,2019,1
56,2019-03-25 04:00:00+00:00,24.53447197443612,24.9629812664051,24.2609557010898,24.470651626586918,65568000,0.0,0.0,0.06382034784920165,-0.7020255653153029,1,25,3,2019,1
57,2019-03-26 04:00:00+00:00,24.753286211684596,24.935631559646097,24.5071205136288,24.8079891204834,59878500,0.0,0.0,-0.05470290879880224,-0.4285110460172987,0,26,3,2019,1
58,2019-03-27 04:00:00+00:00,24.69858375391396,24.953866897927043,24.570943051394497,24.64388084411621,57621700,0.0,0.0,0.05470290979775072,-0.3829238465325453,1,27,3,2019,1
59,2019-03-28 04:00:00+00:00,24.7988713888672,24.990332423482798,24.63476093692585,24.917394638061523,45872300,0.0,0.0,-0.11852324919432178,-0.35557148655694704,1,28,3,2019,1
60,2019-03-29 04:00:00+00:00,25.11797588197568,25.236500883208965,24.890045060037703,25.15444564819336,83446300,0.0,0.0,-0.03646976621767806,-0.34645582317126156,1,29,3,2019,1
61,2019-04-01 04:00:00+00:00,25.43707814086869,26.202925804376484,25.39149267429226,26.02058219909668,91751100,0.0,0.0,-0.5835040582279909,-0.8114331300842252,1,1,4,2019,0
62,2019-04-02 04:00:00+00:00,25.956764255103494,26.32145500183106,25.847358422264712,26.32145500183105,66694000,0.0,0.0,-0.3646907467275575,-0.4740965795663463,0,2,4,2019,0
63,2019-04-03 04:00:00+00:00,26.503793824406227,26.658786841933853,26.166457205594003,26.294097900390625,63110600,0.0,0.0,0.20969592401560178,-0.49232963633984994,1,3,4,2019,0
64,2019-04-04 04:00:00+00:00,26.303218241277115,26.72261013554701,26.29410079936156,26.57673454284668,53712100,0.0,0.0,-0.27351630156956475,-0.42850933618545284,0,4,4,2019,0
65,2019-04-05 04:00:00+00:00,26.731726127425315,26.89583659505473,26.421740075008447,26.51291275024414,46383400,0.0,0.0,0.21881337718117422,-0.474096520046281,1,5,4,2019,0
66,2019-04-08 04:00:00+00:00,26.339683756079506,26.62231921156385,26.32145061296283,26.59496688842773,35272800,0.0,0.0,-0.2552831323482252,-0.3008685986010171,0,8,4,2019,0
67,2019-04-09 04:00:00+00:00,26.439975559000388,26.503795911424177,26.20292729358762,26.33968544006348,40535300,0.0,0.0,0.10029011893690765,-0.3008686178365565,1,9,4,2019,0
68,2019-04-10 04:00:00+00:00,26.348800699534472,26.576731504442165,26.212042564384664,26.503793716430664,42669700,0.0,0.0,-0.15499301689619216,-0.3646889400575013,0,10,4,2019,0
69,2019-04-11 04:00:00+00:00,26.66790417420005,26.88671753823455,26.430855928419167,26.503793716430664,50440100,0.0,0.0,0.16411045776938593,-0.4558616098153827,1,11,4,2019,0
70,2019-04-12 04:00:00+00:00,26.95053923079333,27.55227644667154,26.95053923079333,27.506690979003903,100192000,0.0,0.0,-0.5561517482105742,-0.601737215878213,0,12,4,2019,0
71,2019-04-15 04:00:00+00:00,27.44287024526972,27.4793382710995,27.04171152729754,27.2058219909668,57438800,0.0,0.0,0.23704825430291976,-0.4376267438019603,1,15,4,2019,0
72,2019-04-16 04:00:00+00:00,26.713491070670766,27.397283522025557,26.4399747857185,27.24229049682617,105168400,0.0,0.0,-0.5287994261554019,-0.9573087363070556,1,16,4,2019,0
73,2019-04-17 04:00:00+00:00,27.19670585368254,27.46110644426477,26.85936746896973,27.379051208496094,94831600,0.0,0.0,-0.18234535481355252,-0.6017389752950422,0,17,4,2019,0
74,2019-04-18 04:00:00+00:00,27.30611341436551,27.497574471842974,27.187588412044448,27.379051208496094,61796600,0.0,0.0,-0.07293779413058488,-0.30998605979852556,1,18,4,2019,0
75,2019-04-22 04:00:00+00:00,27.287877735557903,27.44287076093861,27.15111959292178,27.39728355407715,34763400,0.0,0.0,-0.10940581851924591,-0.2917511680168303,1,22,4,2019,0
76,2019-04-23 04:00:00+00:00,27.34258191895244,27.54316042156722,27.278761565346564,27.41551971435547,41889700,0.0,0.0,-0.07293779540302836,-0.2643988562206552,0,23,4,2019,0
77,2019-04-24 04:00:00+00:00,27.306111825902715,27.506690313350138,27.21493915379968,27.369932174682617,40078100,0.0,0.0,-0.0638203487799025,-0.29175115955045783,1,24,4,2019,0
78,2019-04-25 04:00:00+00:00,27.269643809999227,27.64345022451345,27.260526368306905,27.424636840820312,43243800,0.0,0.0,-0.1549930308210854,-0.38292385620654557,1,25,4,2019,0
79,2019-04-26 04:00:00+00:00,27.506692594468092,27.70727109854941,27.397285031076507,27.67080307006836,40627500,0.0,0.0,-0.1641104756002676,-0.30998606747290225,1,26,4,2019,0
80,2019-04-29 04:00:00+00:00,27.743742023234848,28.41841709853096,27.72550713874661,28.05372810363769,68408600,0.0,0.0,-0.3099860804028438,-0.6929099597843482,0,29,4,2019,0
81,2019-04-30 04:00:00+00:00,28.081077389255142,28.154015184851616,27.72550585309412,27.8804988861084,47764200,0.0,0.0,0.20057850314674397,-0.42850933175749617,0,30,4,2019,0
82,2019-05-01 04:00:00+00:00,27.86226331654586,28.16313193334623,27.515809230735258,27.588747024536133,56161000,0.0,0.0,0.2735162920097274,-0.6473227026109711,1,1,5,2019,0
83,2019-05-02 04:00:00+00:00,27.58874280441201,27.86225905458321,27.488452701161417,27.80755615234375,40634100,0.0,0.0,-0.21881334793173934,-0.37380635342179147,1,2,5,2019,0
84,2019-05-03 04:00:00+00:00,27.95343606103108,28.081076765747238,27.80756047307713,27.999021530151367,35256100,0.0,0.0,-0.045585469120286604,-0.2735162926701058,0,3,5,2019,0
85,2019-05-06 04:00:00+00:00,27.45198937904544,27.907851033355865,27.415519611992988,27.780208587646484,39882000,0.0,0.0,-0.3282192086010447,-0.4923314213628771,0,6,5,2019,0
86,2019-05-07 04:00:00+00:00,27.497576213634964,27.50669365585059,27.014362210052525,27.27876281738281,58528400,0.0,0.0,0.21881339625215546,-0.4923314457980652,0,7,5,2019,0
87,2019-05-08 04:00:00+00:00,27.105535035585795,27.45199088570192,27.05083212097904,27.16935539245605,39903400,0.0,0.0,-0.06382035687025578,-0.40115876472287937,0,8,5,2019,0
88,2019-05-09 04:00:00+00:00,26.822898596297414,27.15111952903106,26.695257895333945,27.087297439575195,44173500,0.0,0.0,-0.26439884327778174,-0.45586163369711485,0,9,5,2019,0
89,2019-05-10 04:00:00+00:00,26.8593691354099,27.087299973581292,26.61320515180525,26.96877670288086,59649900,0.0,0.0,-0.10940756747096003,-0.4740948217760419,0,10,5,2019,0
90,2019-05-13 04:00:00+00:00,26.40350438730917,26.4399741518814,25.573836372005992,25.756181716918945,72547000,0.0,0.0,0.6473226703902242,-0.8661377798754089,1,13,5,2019,0
91,2019-05-14 04:00:00+00:00,25.856470965944503,26.43085582695841,25.719711092345644,26.09351921081543,52216100,0.0,0.0,-0.2370482448709268,-0.7111447346127662,0,14,5,2019,0
92,2019-05-15 04:00:00+00:00,25.619426116539252,25.97499766148423,25.53737087709437,25.792654037475582,51973200,0.0,0.0,-0.17322792093633055,-0.4376267843898596,1,15,5,2019,0
93,2019-05-16 04:00:00+00:00,25.947640936534214,26.28497927917255,25.92029035400541,26.066165924072266,42791500,0.0,0.0,-0.11852498753805207,-0.36468892516714035,0,16,5,2019,0
94,2019-05-17 04:00:00+00:00,25.75618048125496,26.11175197390503,25.728828159138036,25.8929386138916,43772500,0.0,0.0,-0.13675813263663983,-0.38292381476699333,0,17,5,2019,0
95,2019-05-20 04:00:00+00:00,25.8929386138916,26.00234616338532,25.74706304054932,25.8929386138916,41717600,0.0,0.0,0.0,-0.25528312283599774,1,20,5,2019,0
96,2019-05-21 04:00:00+00:00,26.047931546915937,26.212042001159038,25.93852573673654,26.157339096069336,39258700,0.0,0.0,-0.10940754915339923,-0.2735162644224971,0,21,5,2019,0
97,2019-05-22 04:00:00+00:00,25.993229541409477,26.102635355375227,25.84735396347243,25.974994659423828,29177600,0.0,0.0,0.0182348819856486,-0.2552813919027983,0,22,5,2019,0
98,2019-05-23 04:00:00+00:00,25.646773415699816,25.710595501843603,25.07238855219804,25.309436798095703,59772900,0.0,0.0,0.3373366176041124,-0.6382069496455642,1,23,5,2019,0
99,2019-05-24 04:00:00+00:00,25.46443290632402,25.765301535915395,25.4006125514068,25.692363739013672,35524400,0.0,0.0,-0.2279308326896512,-0.364688984508593,0,24,5,2019,0
100,2019-05-28 04:00:00+00:00,25.573838534060208,25.75618389438894,25.418845499473058,25.43708038330078,44273400,0.0,0.0,0.13675815075942666,-0.33733839491588213,0,28,5,2019,0
101,2019-05-29 04:00:00+00:00,25.099744971206007,25.39149617101065,24.962985074695048,25.300323486328125,49818900,0.0,0.0,-0.20057851512211755,-0.4285110963156029,0,29,5,2019,0
102,2019-05-30 04:00:00+00:00,25.31855328047649,25.46442885104887,24.598291129173123,24.762401580810547,58649300,0.0,0.0,0.5561516996659428,-0.8661377218757451,0,30,5,2019,0
103,2019-05-31 04:00:00+00:00,24.160666011714707,24.498004377781587,24.142431129446425,24.25183868408203,68304200,0.0,0.0,-0.09117267236732474,-0.3555732483351619,1,31,5,2019,0
104,2019-06-03 04:00:00+00:00,24.242720467193323,24.60740940601868,24.069492569136017,24.32477569580078,50109900,0.0,0.0,-0.08205522860745873,-0.5379168368826619,1,3,6,2019,1
105,2019-06-04 04:00:00+00:00,24.780641458890155,25.48266887069225,24.74417168940595,25.4553165435791,58426400,0.0,0.0,-0.6746750846889462,-0.7384971812863022,0,4,6,2019,1
106,2019-06-05 04:00:00+00:00,25.382371448439287,25.537364446252,25.035915693811425,25.446191787719727,44874400,0.0,0.0,-0.06382033928043995,-0.5014487524405737,1,5,6,2019,1
107,2019-06-06 04:00:00+00:00,25.446193516036736,25.702856037587864,25.244531230198955,25.556190490722656,38633600,0.15,0.0,-0.10999697468592018,-0.4583248073889088,0,6,6,2019,1
108,2019-06-07 04:00:00+00:00,25.437025280301604,25.47369210190536,25.13453099555175,25.2353630065918,51317200,0.0,0.0,0.20166227370980394,-0.3391611063536111,1,7,6,2019,1
109,2019-06-10 04:00:00+00:00,25.53786251608809,26.09701767297968,25.519529101535408,25.730358123779297,48305800,0.0,0.0,-0.19249560769120677,-0.5774885714442703,1,10,6,2019,1
110,2019-06-11 04:00:00+00:00,26.01451316108252,26.30784248234626,25.7945174814124,25.88618278503418,38691800,0.0,0.0,0.1283303760483392,-0.513325000933861,0,11,6,2019,1
111,2019-06-12 04:00:00+00:00,25.849523766665044,25.91368896971695,25.53786271038093,25.620361328125,33528900,0.0,0.0,0.22916243854004392,-0.3758262593360193,0,12,6,2019,1
112,2019-06-13 04:00:00+00:00,25.638691074855828,25.81285500465024,25.492027265040697,25.61119270324707,33404200,0.0,0.0,0.027498371608757566,-0.32082773960954114,1,13,6,2019,1
113,2019-06-14 04:00:00+00:00,25.583694431723803,25.822023576985615,25.46453073327822,25.70285987854004,37322100,0.0,0.0,-0.1191654468162362,-0.3574928437073943,0,14,6,2019,1
114,2019-06-17 04:00:00+00:00,25.67535597778235,25.867851558103133,25.473693691488617,25.60202407836914,33410100,0.0,0.0,0.07333189941320839,-0.3941578666145169,1,17,6,2019,1
115,2019-06-18 04:00:00+00:00,25.684525953988107,26.39951162720849,25.51036201506774,26.234516143798828,60170700,0.0,0.0,-0.5499901898107211,-0.8891496121407485,0,18,6,2019,1
116,2019-06-19 04:00:00+00:00,26.307848220023992,26.55534232089933,25.941186925568942,25.95952033996582,61953500,0.0,0.0,0.3483278800581715,-0.6141553953303891,0,19,6,2019,1
117,2019-06-20 04:00:00+00:00,26.207016297750343,26.225349712223156,25.528695697592187,25.91368865966797,60887200,0.0,0.0,0.29332763808237416,-0.696654014630969,0,20,6,2019,1
118,2019-06-21 04:00:00+00:00,25.84035691411713,26.170349634868455,25.739524882247498,25.77619171142578,69444000,0.0,0.0,0.06416520269134907,-0.430824752620957,0,21,6,2019,1
119,2019-06-24 04:00:00+00:00,25.7395248979954,26.014519123518195,25.56536095603329,25.647859573364254,40046400,0.0,0.0,0.09166532463114407,-0.449158167484903,0,24,6,2019,1
120,2019-06-25 04:00:00+00:00,25.68452280639185,25.68452280639185,25.09786585991464,25.44619369506836,46901300,0.0,0.0,0.2383291113234911,-0.5866569464772091,1,25,6,2019,1
121,2019-06-26 04:00:00+00:00,25.611196489401124,25.831192236646228,25.528697865637863,25.583696365356445,42312300,0.0,0.0,0.027500124044678387,-0.30249437100836474,1,26,6,2019,1
122,2019-06-27 04:00:00+00:00,25.73952086032668,25.959516555909083,25.721187448602212,25.85868453979492,35575600,0.0,0.0,-0.1191636794682367,-0.23832910730687118,1,27,6,2019,1
123,2019-06-28 04:00:00+00:00,26.59200858017106,26.830337717114286,26.335346029223604,26.582841873168945,101856900,0.0,0.0,0.00916670700211597,-0.49499168789068193,1,28,6,2019,1
124,2019-07-01 04:00:00+00:00,27.022832965578957,27.361994126738512,26.812003952399788,26.96783447265625,48029900,0.0,0.0,0.05499849292270653,-0.5499901743387241,0,1,7,2019,0
125,2019-07-02 04:00:00+00:00,26.894502756666945,26.977001370821245,26.51867651368428,26.720338821411133,32263500,0.0,0.0,0.17416393525581242,-0.45832485713696514,0,2,7,2019,0
126,2019-07-03 04:00:00+00:00,26.75700570261332,26.80283748907028,26.518676566621867,26.6286735534668,26642300,0.0,0.0,0.12833214914651947,-0.2841609224484145,1,3,7,2019,0
127,2019-07-05 04:00:00+00:00,26.91283421397349,27.105329800758533,26.720336878818,26.821168899536133,33092000,0.0,0.0,0.09166531443735693,-0.38499292194053325,0,5,7,2019,0
128,2019-07-08 04:00:00+00:00,26.592008473457525,26.857835981969743,26.527843273070804,26.766172409057617,30924400,0.0,0.0,-0.1741639356000917,-0.3299927088989385,1,8,7,2019,0
129,2019-07-09 04:00:00+00:00,26.55534148816466,26.96783455730613,26.52784311580228,26.903669357299805,28750100,0.0,0.0,-0.3483278691351437,-0.4399914415038495,0,9,7,2019,0
130,2019-07-10 04:00:00+00:00,26.738672416626915,26.949501432730663,26.546175066171315,26.60117530822754,40574800,0.0,0.0,0.13749710839937634,-0.40332636655934806,1,10,7,2019,0
131,2019-07-11 04:00:00+00:00,26.674506940161177,27.041166474892385,26.610341740129535,26.9128360748291,37376800,0.0,0.0,-0.23832913466792505,-0.4308247347628509,1,11,7,2019,0
132,2019-07-12 04:00:00+00:00,26.98616791835109,27.068666532018035,26.91283601157719,26.99533462524414,29632900,0.0,0.0,-0.009166706893051213,-0.1558305204408441,0,12,7,2019,0
133,2019-07-15 04:00:00+00:00,27.04117033661571,27.068670461286786,26.656177333074822,26.784507751464844,46462100,0.0,0.0,0.2566625851508668,-0.41249312821196327,0,15,7,2019,0
134,2019-07-16 04:00:00+00:00,26.73867238487118,26.76617250586663,26.454511461400536,26.57367515563965,54920400,0.0,0.0,0.16499722923153115,-0.31166104446609566,1,16,7,2019,0
135,2019-07-17 04:00:00+00:00,26.67450517577572,27.151163413583006,26.58283986106348,26.757003784179688,84958300,0.0,0.0,-0.0824986084039665,-0.5683235525195265,1,17,7,2019,0
136,2019-07-18 04:00:00+00:00,26.83950397859602,27.11449819061237,26.74783865846705,27.0228328704834,49468800,0.0,0.0,-0.18332889188737767,-0.3666595321453201,0,18,7,2019,0
137,2019-07-19 04:00:00+00:00,27.07783318547665,27.141998385230863,26.93116762384772,26.949501037597656,44863200,0.0,0.0,0.12833214787899294,-0.21083076138314283,1,19,7,2019,0
138,2019-07-22 04:00:00+00:00,26.84867062317725,27.14199824821321,26.839503916348555,27.10533142089844,31224300,0.0,0.0,-0.2566607977211923,-0.30249433186465424,1,22,7,2019,0
139,2019-07-23 04:00:00+00:00,27.27032998770721,27.7561549832882,27.22449819968117,27.728654861450195,64030300,0.0,0.0,-0.4583248737429848,-0.5316567836070298,1,23,7,2019,0
140,2019-07-24 04:00:00+00:00,27.56366100997037,28.186983194498627,27.53616263312821,28.11365127563477,53171900,0.0,0.0,-0.5499902656643982,-0.6508205613704163,0,24,7,2019,0
141,2019-07-25 04:00:00+00:00,28.177812960305747,28.31531007242461,27.691987965890416,27.811153411865234,43251900,0.0,0.0,0.36665954844051285,-0.623322106534193,1,25,7,2019,0
142,2019-07-26 04:00:00+00:00,28.021982082771988,28.406975040906183,27.884484972374903,28.20531272888184,46978800,0.0,0.0,-0.1833306461098516,-0.5224900685312797,0,26,7,2019,0
143,2019-07-29 04:00:00+00:00,28.159481331705862,28.27864678523833,27.94865229652782,27.976152420043945,39176700,0.0,0.0,0.183328911661917,-0.3299944887105113,1,29,7,2019,0
144,2019-07-30 04:00:00+00:00,27.69198556470193,28.324474323649994,27.636987074297465,28.3153076171875,37598300,0.0,0.0,-0.6233220524855696,-0.6874872493525288,0,30,7,2019,0
145,2019-07-31 04:00:00+00:00,28.260311289184106,28.471140308842017,28.040315562362288,28.1228141784668,60607600,0.0,0.0,0.1374971107173053,-0.430824746479729,0,31,7,2019,0
146,2019-08-01 04:00:00+00:00,28.003643833860146,28.480302032757677,26.912832097776207,27.03199577331543,76913400,0.0,0.0,0.971648060544716,-1.567469934981471,0,1,8,2019,0
147,2019-08-02 04:00:00+00:00,26.9128359371742,27.041166336581085,26.500342869979814,26.931167602539062,57492300,0.0,0.0,-0.01833166536486175,-0.540823466601271,0,2,8,2019,0
